datetime,일사량(w/m^2)_예측,습도(%)_예측,절대습도_예측,기온(degC)_예측,습도(%)_관측,기온(degC)_관측,대기압(mmHg)_관측,대기압(mmHg)_예측
2024-07-10 15:00:00,260.749,75.607,0.018,24.734,77.69,26.83,744.97298,737.6933276076
2024-07-10 16:00:00,262.392,74.964,0.018,24.846,76.9,27.15,744.75181,737.6608874261
2024-07-10 17:00:00,205.201,73.525,0.018,24.688,75.51,27.69,744.63129,737.51933572546
2024-07-10 18:00:00,102.485,72.313,0.018,23.961,76.45,27.31,744.85595,737.6928775704
2024-07-10 19:00:00,32.099,71.909,0.017,23.461,80.84,26.37,745.18292,738.1180877182001
2024-07-10 20:00:00,0.0,72.143,0.017,22.93,83.34,25.98,745.44236,738.4559906492
2024-07-10 21:00:00,0.0,71.917,0.017,22.6,83.62,25.58,745.8745,738.6919601544
2024-07-10 22:00:00,0.0,72.373,0.017,22.469,84.31,25.19,746.17254,738.9266170511
2024-07-10 23:00:00,0.0,72.409,0.017,22.377,84.6,24.71,746.33486,739.1907513844001
2024-07-11 00:00:00,0.0,73.388,0.017,22.295,87.21,24.2,746.11186,739.4102195256
2024-07-11 01:00:00,0.0,70.109,0.016,22.467,88.29,23.75,746.1787,739.94586880228
2024-07-11 02:00:00,0.0,71.649,0.016,22.309,88.7,23.69,746.36337,739.7202651539201
2024-07-11 03:00:00,0.0,72.243,0.016,22.181,88.08,23.66,746.46758,739.5691576634
2024-07-11 04:00:00,0.0,72.28,0.016,22.043,89.2,23.39,746.42859,739.61208371166
2024-07-11 05:00:00,0.0,72.117,0.016,22.057,90.5,23.28,746.50558,739.78499550452
2024-07-11 06:00:00,24.596,72.475,0.016,22.26,88.78,23.3,746.74814,740.011544231
2024-07-11 07:00:00,92.032,70.904,0.016,22.984,87.88,23.53,746.99497,740.2768411604001
2024-07-11 08:00:00,187.697,69.278,0.016,23.855,84.47,23.99,747.11704,740.4135024568
2024-07-11 09:00:00,278.976,67.992,0.016,25.162,80.3,25.38,746.93569,740.387325293
2024-07-11 10:00:00,366.292,67.039,0.017,26.068,77.24,26.11,746.80334,740.2554643934
2024-07-11 11:00:00,432.048,66.294,0.017,27.215,73.01,26.68,746.60728,740.0485222876
2024-07-11 12:00:00,505.424,65.454,0.017,28.727,72.52,26.92,746.48137,739.8412051508
2024-07-11 13:00:00,533.915,64.262,0.017,28.607,72.4,26.86,746.21337,739.6022353976
2024-07-11 14:00:00,520.348,63.825,0.018,28.28,72.96,26.84,746.07833,739.2726581548001
2024-07-11 15:00:00,493.254,62.712,0.018,28.426,72.19,27.36,745.95059,738.88693127068
2024-07-11 16:00:00,333.804,65.953,0.018,26.2,72.71,27.19,745.67358,738.8265962834
2024-07-11 17:00:00,256.272,69.761,0.018,25.787,73.96,27.17,745.3616,738.737938955
2024-07-11 18:00:00,142.701,67.711,0.017,25.251,77.04,26.93,745.31916,738.8071696776001
2024-07-11 19:00:00,51.713,65.736,0.017,24.239,78.92,26.32,745.58481,739.1427474164
2024-07-11 20:00:00,0.0,65.766,0.016,23.158,82.06,25.78,745.95897,739.3685910846
2024-07-11 21:00:00,0.0,65.783,0.016,22.269,85.37,25.1,746.36332,739.5088526786
2024-07-11 22:00:00,0.0,66.81,0.015,21.887,87.38,24.59,746.78443,739.5906094366001
2024-07-11 23:00:00,0.0,67.616,0.015,21.606,88.91,24.26,746.85074,739.5400552578
2024-07-12 00:00:00,0.0,68.087,0.015,21.407,88.93,24.16,746.5242,739.4259408251199
2024-07-12 01:00:00,0.0,71.497,0.015,21.596,89.63,24.06,746.3638,739.9673655792
2024-07-12 02:00:00,0.0,72.096,0.015,21.519,90.39,23.87,745.944,739.8286791154001
2024-07-12 03:00:00,0.0,72.172,0.015,21.443,90.21,23.74,746.20135,739.7705793128799
2024-07-12 04:00:00,0.0,72.389,0.015,21.528,89.55,23.51,746.2887,739.8609317814
2024-07-12 05:00:00,0.0,72.147,0.015,21.562,88.54,23.43,746.52818,739.9037603216001
2024-07-12 06:00:00,23.962,71.647,0.015,21.781,86.83,23.45,746.8268,740.00931654686
2024-07-12 07:00:00,95.475,72.431,0.016,22.706,85.83,23.5,747.17768,740.2578645918001
2024-07-12 08:00:00,199.683,71.089,0.016,23.794,82.16,24.16,747.27483,740.2852418548
2024-07-12 09:00:00,352.581,68.884,0.016,25.47,77.52,25.17,747.10392,740.30126317912
2024-07-12 10:00:00,505.756,65.874,0.016,27.294,71.67,26.6,746.87163,740.1400673547
2024-07-12 11:00:00,615.759,62.45,0.016,29.177,67.32,27.38,746.77288,739.94843401432
2024-07-12 12:00:00,692.508,59.763,0.016,30.692,63.42,28.15,746.48051,739.6508394152
2024-07-12 13:00:00,751.853,58.196,0.016,31.108,60.12,28.81,746.36475,739.2578069272
2024-07-12 14:00:00,721.395,56.048,0.016,31.113,59.37,29.06,746.13905,739.01429179828
2024-07-12 15:00:00,606.363,54.917,0.016,30.662,58.26,29.69,745.78589,738.946456191
2024-07-12 16:00:00,456.216,54.642,0.017,29.852,59.15,30.04,745.68161,738.8540110495
2024-07-12 17:00:00,304.384,56.846,0.017,28.435,61.82,30.19,745.77466,738.88715628928
2024-07-12 18:00:00,181.293,58.178,0.017,27.244,64.24,29.46,745.79056,739.0341384388
2024-07-12 19:00:00,52.701,59.886,0.017,25.456,65.05,28.94,746.01626,739.4625738532001
2024-07-12 20:00:00,0.0,63.175,0.016,24.042,73.23,27.82,746.61214,739.7110693938
2024-07-12 21:00:00,0.0,64.883,0.016,22.768,79.41,26.68,747.31541,740.03046829526
2024-07-12 22:00:00,0.0,66.169,0.016,22.486,82.44,26.16,747.45243,740.257939598
2024-07-12 23:00:00,0.0,67.552,0.016,22.224,83.38,25.79,747.40976,740.31174154526
2024-07-13 00:00:00,0.0,68.658,0.016,22.05,81.92,25.39,747.49236,740.4970593636
2024-07-13 01:00:00,0.0,66.465,0.015,21.587,83.18,24.76,747.41888,741.1166105756
2024-07-13 02:00:00,0.0,66.663,0.015,21.337,84.14,24.26,747.23885,741.023377869
2024-07-13 03:00:00,0.0,67.464,0.015,21.148,85.65,24.02,747.41078,741.09833906528
2024-07-13 04:00:00,0.0,69.551,0.015,21.214,84.8,23.92,747.66819,741.45469352148
2024-07-13 05:00:00,0.0,69.797,0.015,21.365,86.7,23.6,748.00342,741.8317196864
2024-07-13 06:00:00,26.769,70.646,0.016,21.924,86.11,23.81,748.23937,742.1060473622799
2024-07-13 07:00:00,138.15,69.03,0.016,23.633,84.52,24.33,748.56583,742.4081048303
2024-07-13 08:00:00,282.115,67.589,0.016,25.413,78.99,25.7,748.818,742.5464537662
2024-07-13 09:00:00,434.33,66.183,0.017,27.15,69.23,28.36,748.7818,742.6515374524
2024-07-13 10:00:00,575.204,63.874,0.017,28.982,62.55,29.73,748.73521,742.75649362806
2024-07-13 11:00:00,674.39,62.413,0.017,30.737,55.33,30.89,748.79361,742.7187430076
2024-07-13 12:00:00,764.329,58.953,0.017,32.225,50.74,31.74,748.55837,742.6515374524
2024-07-13 13:00:00,755.102,54.942,0.016,32.051,51.63,31.48,748.43854,742.4871988682
2024-07-13 14:00:00,717.105,53.487,0.016,31.65,52.85,31.56,748.25532,742.474372808
2024-07-13 15:00:00,598.254,49.378,0.016,30.835,59.71,31.15,748.07785,742.3132594904
2024-07-13 16:00:00,423.496,56.313,0.017,28.931,69.07,29.76,748.25416,742.5018250772
2024-07-13 17:00:00,275.189,61.97,0.018,27.886,70.25,29.56,748.40315,742.6430617518
2024-07-13 18:00:00,172.465,63.519,0.018,27.102,67.26,29.31,748.65067,742.8706305626
2024-07-13 19:00:00,47.244,67.786,0.018,25.875,70.44,28.73,748.93485,743.2961032321
2024-07-13 20:00:00,0.0,67.079,0.017,24.381,76.11,27.72,749.48447,743.7955695179
2024-07-13 21:00:00,0.0,68.064,0.016,23.194,78.23,27.09,750.11,744.2991986478
2024-07-13 22:00:00,0.0,67.706,0.016,23.138,81.61,26.57,750.6717,744.45196377534
2024-07-13 23:00:00,0.0,67.348,0.016,23.083,84.05,26.15,750.91345,744.60472890288
2024-07-14 00:00:00,0.0,66.989,0.016,23.028,85.46,25.87,750.95428,744.7574865298001
2024-07-14 01:00:00,0.0,72.889,0.016,23.168,87.3,25.71,750.7401,743.95474767554
2024-07-14 02:00:00,0.0,74.02,0.017,22.88,88.09,25.37,750.46324,743.8472112866
2024-07-14 03:00:00,0.0,72.494,0.016,22.78,88.38,24.86,750.50329,743.8688880784
2024-07-14 04:00:00,0.0,70.203,0.015,22.614,88.25,24.45,750.77358,744.0432399903
2024-07-14 05:00:00,0.0,71.743,0.015,22.406,87.14,24.46,750.63735,744.24526919
2024-07-14 06:00:00,18.21,72.416,0.015,22.575,84.63,24.59,750.88588,744.3187002598
2024-07-14 07:00:00,106.93,71.013,0.015,23.915,75.92,26.2,751.36492,744.53377303768
2024-07-14 08:00:00,217.01,69.631,0.016,25.376,72.76,26.54,751.46569,744.5968607525
2024-07-14 09:00:00,326.528,65.366,0.016,26.758,69.43,27.15,751.52429,744.96648380548
2024-07-14 10:00:00,457.117,63.008,0.016,27.976,67.49,27.8,751.56366,744.9772921989
2024-07-14 11:00:00,569.496,62.625,0.016,29.028,64.44,28.71,751.55262,744.9600032698
2024-07-14 12:00:00,590.89,61.405,0.016,29.906,62.23,29.23,751.07713,744.81339615128
2024-07-14 13:00:00,601.475,60.658,0.016,29.596,60.41,29.47,751.07729,744.7746629495999
2024-07-14 14:00:00,550.861,60.2,0.016,29.002,61.1,29.67,751.18404,744.7250838514
2024-07-14 15:00:00,500.73,58.681,0.016,29.124,62.75,29.32,751.06758,744.70695485286
2024-07-14 16:00:00,414.713,59.168,0.016,28.273,63.95,29.14,751.13528,744.7349846698
2024-07-14 17:00:00,281.776,62.335,0.017,27.165,66.35,28.57,751.42224,744.7831386501999
2024-07-14 18:00:00,159.209,62.957,0.017,26.923,69.07,27.87,751.72821,744.9180748040001
2024-07-14 19:00:00,44.904,64.889,0.017,25.744,71.32,27.12,751.96901,745.4827514800801
2024-07-14 20:00:00,0.0,68.606,0.017,24.609,72.73,26.63,752.25994,745.9086066812
2024-07-14 21:00:00,0.0,69.222,0.016,23.764,73.03,26.44,752.87772,746.39189412966
2024-07-14 22:00:00,0.0,67.837,0.016,23.532,73.71,26.15,753.04566,746.3813707598
2024-07-14 23:00:00,0.0,68.185,0.016,23.466,75.27,25.85,753.0075,746.46885049086
2024-07-15 00:00:00,0.0,72.023,0.016,23.216,77.25,25.44,752.97791,746.4890421599
2024-07-15 01:00:00,0.0,70.089,0.016,22.626,78.2,25.27,752.78201,746.0412701471399
2024-07-15 02:00:00,0.0,70.645,0.016,22.545,78.72,25.18,752.75578,745.94998010112
2024-07-15 03:00:00,0.0,71.159,0.016,22.462,78.97,25.14,752.8499,745.9644863002001
2024-07-15 04:00:00,0.0,72.705,0.016,22.331,78.48,25.19,753.04382,746.21340187552
2024-07-15 05:00:00,0.0,73.012,0.016,22.198,78.1,25.03,753.30109,746.5125566035999
2024-07-15 06:00:00,22.003,73.781,0.016,22.417,76.96,25.12,753.4166,746.7959300271999
2024-07-15 07:00:00,126.233,70.822,0.016,23.653,74.59,25.8,753.60743,746.856610043
2024-07-15 08:00:00,237.085,68.393,0.016,24.945,72.25,26.28,753.78533,746.9229155237999
2024-07-15 09:00:00,383.572,65.831,0.016,26.105,66.3,27.71,753.75582,746.98237293854
2024-07-15 10:00:00,457.196,62.998,0.016,27.825,59.72,29.7,753.56821,746.9227655114
2024-07-15 11:00:00,535.063,61.221,0.017,29.266,56.38,30.9,753.49802,746.836358369
2024-07-15 12:00:00,566.781,59.793,0.017,30.316,56.89,30.75,753.31937,746.6564184952
2024-07-15 13:00:00,659.678,59.659,0.017,30.417,57.74,30.61,752.95944,746.3353169530001
2024-07-15 14:00:00,629.454,59.35,0.017,30.622,58.31,30.77,752.61114,746.0424552451
2024-07-15 15:00:00,554.745,60.049,0.017,30.158,59.34,30.69,752.32619,745.84074857206
2024-07-15 16:00:00,430.509,61.653,0.017,28.873,59.8,30.53,752.09535,745.8217495016
2024-07-15 17:00:00,292.116,62.941,0.017,27.777,60.76,30.46,751.98724,745.8218995139999
2024-07-15 18:00:00,152.074,64.917,0.017,26.667,62.68,30.29,751.97849,746.00015924892
2024-07-15 19:00:00,42.371,66.01,0.017,25.706,63.98,29.78,752.16095,746.3459678334
2024-07-15 20:00:00,0.0,67.195,0.017,24.791,68.47,28.95,752.89681,746.53441341028
2024-07-15 21:00:00,0.0,68.315,0.017,24.029,75.79,27.25,753.39146,746.88261469254
2024-07-15 22:00:00,0.0,69.485,0.016,23.742,82.72,25.9,753.46743,747.0660273534
2024-07-15 23:00:00,0.0,69.981,0.016,23.605,83.72,25.74,753.48613,747.2554180083999
2024-07-16 00:00:00,0.0,70.697,0.016,23.451,83.99,25.58,753.26579,747.3542386769
2024-07-16 01:00:00,0.0,73.666,0.017,23.49,85.54,25.35,753.15608,747.05218120888
2024-07-16 02:00:00,0.0,73.624,0.017,23.456,86.84,24.94,752.59116,746.78734931792
2024-07-16 03:00:00,0.0,72.064,0.017,23.4,85.89,24.9,752.83874,746.7182236040001
2024-07-16 04:00:00,0.0,72.737,0.016,23.128,83.11,25.05,752.56584,746.80158549468
2024-07-16 05:00:00,0.0,73.792,0.016,22.943,83.24,24.9,752.90996,746.98109033252
2024-07-16 06:00:00,20.274,74.412,0.016,23.116,82.63,25.06,753.20746,747.0733329572801
2024-07-16 07:00:00,85.258,73.548,0.016,24.017,81.5,25.5,753.2902,747.05050107
2024-07-16 08:00:00,171.594,72.06,0.017,24.782,73.13,27.48,753.20992,747.0211736458
2024-07-16 09:00:00,257.205,71.286,0.017,25.332,79.55,26.53,753.07783,746.92834597268
2024-07-16 10:00:00,317.998,69.147,0.017,26.724,85.21,25.79,752.87962,746.63522174308
2024-07-16 11:00:00,432.876,67.092,0.017,27.714,86.02,25.93,752.76009,746.58563514426
2024-07-16 12:00:00,456.369,67.021,0.018,28.684,84.1,26.49,752.60084,746.39400180388
2024-07-16 13:00:00,410.118,68.416,0.018,27.14,85.43,26.47,752.45531,746.31169
2024-07-16 14:00:00,316.926,70.806,0.018,25.769,89.48,26.02,752.26819,746.03037174628
2024-07-16 15:00:00,165.168,72.465,0.017,24.918,93.47,25.56,752.18749,746.2760245519
2024-07-16 16:00:00,107.923,80.13,0.017,23.769,93.5,25.64,752.21536,746.2936135058001
2024-07-16 17:00:00,73.312,80.907,0.017,23.013,92.45,26.0,752.05917,746.60170897292
2024-07-16 18:00:00,47.16,80.814,0.016,22.774,91.45,26.12,751.9857,746.4678904115
2024-07-16 19:00:00,16.188,81.182,0.016,22.46,91.25,25.63,752.27169,746.5707614148
2024-07-16 20:00:00,0.0,81.359,0.016,22.464,94.77,24.52,752.95394,746.5670486079
2024-07-16 21:00:00,0.0,81.159,0.016,22.381,93.35,23.73,752.93938,746.3898839635
2024-07-16 22:00:00,0.0,80.895,0.016,22.486,92.87,23.6,753.18683,746.3103398884
2024-07-16 23:00:00,0.0,81.211,0.016,22.387,93.78,23.4,753.17743,745.987288185
2024-07-17 00:00:00,0.0,81.143,0.016,22.324,94.57,23.2,753.16851,745.631383766
2024-07-17 01:00:00,0.0,73.749,0.017,23.327,95.27,23.14,752.95126,745.658385998
2024-07-17 02:00:00,0.0,73.322,0.017,23.324,94.72,23.24,752.34157,745.1236667982
2024-07-17 03:00:00,0.0,72.717,0.017,23.382,94.92,23.42,751.81878,744.8861221628
2024-07-17 04:00:00,0.0,72.689,0.017,23.405,91.96,24.36,751.4352,745.058711429
2024-07-17 05:00:00,0.0,73.06,0.017,23.42,89.78,24.71,751.57506,745.0125076098001
2024-07-17 06:00:00,16.17,72.862,0.017,23.568,86.6,25.16,751.70304,745.1495439372001
2024-07-17 07:00:00,72.98,71.467,0.017,24.372,78.22,26.8,751.6131,745.2487771398
2024-07-17 08:00:00,180.221,69.937,0.018,25.541,75.26,27.67,751.88656,745.4662201136
2024-07-17 09:00:00,304.588,66.528,0.018,26.652,73.71,28.35,751.91046,745.52362985908
2024-07-17 10:00:00,354.023,65.121,0.018,27.192,70.15,29.5,751.62065,745.7919720402
2024-07-17 11:00:00,356.314,64.149,0.018,27.618,68.0,30.25,751.86091,745.8036730074
2024-07-17 12:00:00,379.092,63.373,0.018,28.126,67.33,30.41,751.86193,745.7799710482001
2024-07-17 13:00:00,398.959,61.849,0.018,28.371,65.62,30.85,751.48369,745.57568416188
2024-07-17 14:00:00,436.331,62.683,0.018,28.084,67.81,30.46,751.2812,745.5043982694001
2024-07-17 15:00:00,371.484,63.504,0.018,27.839,68.5,30.55,750.95586,745.308482075
2024-07-17 16:00:00,284.882,65.101,0.018,26.989,66.43,30.76,750.46792,745.2227499884
2024-07-17 17:00:00,187.734,66.494,0.018,26.469,66.29,30.46,749.99204,745.0809357660601
2024-07-17 18:00:00,100.758,67.19,0.018,25.965,69.81,30.06,750.10946,744.8334678104
2024-07-17 19:00:00,33.362,68.438,0.018,25.344,71.28,29.56,750.15216,744.9141744816
2024-07-17 20:00:00,0.0,70.253,0.018,24.798,72.45,29.23,750.06413,744.898573192
2024-07-17 21:00:00,0.0,70.486,0.018,24.455,73.24,28.92,750.0347,744.9200624683
2024-07-17 22:00:00,0.0,70.12,0.018,24.358,72.07,28.92,749.8256,744.7926644376
2024-07-17 23:00:00,0.0,69.753,0.018,24.262,74.61,28.52,749.69543,744.66525140566
2024-07-18 00:00:00,0.0,69.386,0.018,24.165,76.13,28.12,749.51667,744.5378683762
2024-07-18 01:00:00,0.0,73.694,0.018,24.193,76.43,27.84,748.86996,743.04587504828
2024-07-18 02:00:00,0.0,72.621,0.017,24.009,71.6,28.11,748.29648,742.5374530222
2024-07-18 03:00:00,0.0,72.515,0.017,23.891,67.97,28.7,748.06221,742.184848876
2024-07-18 04:00:00,0.0,73.508,0.017,23.92,68.07,28.68,747.73389,742.0871908036
2024-07-18 05:00:00,0.0,74.553,0.017,23.906,68.67,28.59,747.69693,742.2747813098
2024-07-18 06:00:00,9.908,75.63,0.017,24.006,67.01,28.94,747.57448,742.36310861092
2024-07-18 07:00:00,39.115,76.017,0.018,24.34,67.21,28.96,747.16545,742.1761856598999
2024-07-18 08:00:00,87.332,75.012,0.018,24.71,67.78,29.0,746.8705,741.8268442834001
2024-07-18 09:00:00,132.906,74.576,0.018,25.043,68.94,29.04,746.58942,741.6222273697999
2024-07-18 10:00:00,131.798,73.636,0.018,24.781,80.95,26.81,747.27651,741.54222575688
2024-07-18 11:00:00,117.887,81.195,0.018,23.525,84.6,25.47,746.79723,741.80756769
2024-07-18 12:00:00,164.359,80.76,0.018,23.822,92.9,24.77,745.78669,741.6083737246599
2024-07-18 13:00:00,167.015,80.505,0.018,23.764,91.01,25.44,744.98308,741.38003235
2024-07-18 14:00:00,137.981,81.718,0.018,23.753,81.67,27.5,743.72493,740.88838921086
2024-07-18 15:00:00,129.023,82.051,0.017,23.387,83.45,26.9,744.45613,741.07883745328
2024-07-18 16:00:00,152.894,80.912,0.018,23.51,83.22,26.76,745.5382,740.41017218152
2024-07-18 17:00:00,98.18,79.599,0.018,23.685,83.09,26.68,746.26416,740.2627399948
2024-07-18 18:00:00,61.161,79.087,0.018,23.921,86.38,26.21,746.99195,740.0810749784
2024-07-18 19:00:00,28.448,78.379,0.018,23.823,86.89,26.0,747.42532,740.0854553404799
2024-07-18 20:00:00,0.0,78.027,0.018,23.694,86.42,25.95,747.64095,740.3729991088001
2024-07-18 21:00:00,0.0,77.513,0.018,23.761,86.16,25.98,747.79886,740.5442382634
2024-07-18 22:00:00,0.0,74.904,0.018,23.774,86.67,26.0,748.044,740.703851457
2024-07-18 23:00:00,0.0,72.296,0.018,23.787,89.47,25.69,748.30007,740.86344214874
2024-07-19 00:00:00,0.0,69.688,0.018,23.801,90.51,25.56,748.31864,741.02303284048
2024-07-19 01:00:00,0.0,60.648,0.018,23.982,90.77,25.43,748.32488,741.6750317346
2024-07-19 02:00:00,0.0,63.282,0.018,23.788,89.29,25.41,748.32522,741.6811072368
2024-07-19 03:00:00,0.0,62.618,0.018,23.673,89.64,25.21,748.14127,741.9955332272
2024-07-19 04:00:00,0.0,64.408,0.018,23.652,91.23,24.85,748.21049,742.100841932
2024-07-19 05:00:00,0.0,65.214,0.018,23.653,92.22,24.6,748.47629,742.3134095028
2024-07-19 06:00:00,17.131,64.703,0.017,23.519,93.25,24.57,748.68196,742.59951315208
2024-07-19 07:00:00,78.628,64.899,0.017,23.909,91.72,24.92,748.87234,742.8953076024
2024-07-19 08:00:00,150.77,66.766,0.017,24.455,86.54,25.97,749.14496,743.16641001168
2024-07-19 09:00:00,250.101,66.95,0.018,25.195,86.26,26.04,749.25027,743.4360573006801
2024-07-19 10:00:00,384.828,66.893,0.018,26.339,85.87,26.02,749.20669,743.4874065452
2024-07-19 11:00:00,399.746,67.577,0.018,27.356,81.67,26.81,748.77218,743.49703734128
2024-07-19 12:00:00,470.741,68.177,0.018,28.131,75.0,28.17,748.59381,743.54093847014
2024-07-19 13:00:00,505.564,66.67,0.019,28.117,73.47,28.6,748.51404,743.3711844383
2024-07-19 14:00:00,459.538,65.185,0.019,27.592,69.41,29.52,748.32686,743.1833314104
2024-07-19 15:00:00,397.77,67.209,0.019,27.007,71.21,29.47,748.64844,743.138552709
2024-07-19 16:00:00,319.432,67.109,0.018,26.501,73.39,28.94,748.79392,743.1786810259999
2024-07-19 17:00:00,214.184,64.982,0.018,25.889,72.84,28.76,748.93339,743.3326687545999
2024-07-19 18:00:00,146.646,62.44,0.018,25.838,74.11,28.48,749.11499,743.332818767
2024-07-19 19:00:00,47.073,62.383,0.017,24.975,75.57,27.71,749.31426,743.5905400702001
2024-07-19 20:00:00,0.0,63.419,0.017,23.9,80.54,26.5,749.65548,743.97149656
2024-07-19 21:00:00,0.0,64.552,0.017,23.176,83.15,25.99,750.11287,744.3943815156
2024-07-19 22:00:00,0.0,66.312,0.017,23.12,85.18,25.46,750.33297,744.5226046145
2024-07-19 23:00:00,0.0,69.303,0.017,23.05,85.72,25.25,750.72067,744.6175999668
2024-07-20 00:00:00,0.0,71.152,0.017,23.022,86.4,25.02,750.8288,744.5473191574
2024-07-20 01:00:00,0.0,72.27,0.017,23.13,90.7,24.16,750.66649,744.37175964568
2024-07-20 02:00:00,0.0,72.332,0.017,23.26,91.7,23.93,750.63985,744.21276150292
2024-07-20 03:00:00,0.0,73.202,0.017,23.101,91.75,23.81,750.54292,744.19316988348
2024-07-20 04:00:00,0.0,74.463,0.017,23.129,92.77,23.61,750.72228,744.3424022190001
2024-07-20 05:00:00,0.0,76.596,0.017,22.855,92.8,23.65,750.68504,744.38595081872
2024-07-20 06:00:00,17.074,78.34,0.017,23.124,89.81,24.55,750.97087,744.51097115288
2024-07-20 07:00:00,75.397,78.513,0.017,24.336,84.82,25.8,750.9541,744.872321022
2024-07-20 08:00:00,135.426,78.21,0.018,25.159,86.54,25.72,751.8269,744.91562210126
2024-07-20 09:00:00,214.587,78.856,0.018,25.458,91.07,24.85,752.19979,745.1796964296001
2024-07-20 10:00:00,150.005,81.628,0.019,24.824,91.82,24.47,751.6717,745.4094404202
2024-07-20 11:00:00,162.362,82.573,0.019,24.802,91.39,24.92,751.54982,745.18055150028
2024-07-20 12:00:00,212.041,81.437,0.019,25.546,85.91,26.0,751.00721,745.0700373652
2024-07-20 13:00:00,284.525,79.626,0.019,26.14,81.35,26.96,750.3892,744.7113052124599
2024-07-20 14:00:00,300.785,75.138,0.019,27.091,77.44,28.25,749.70657,744.2780468994
2024-07-20 15:00:00,351.683,72.291,0.02,28.204,74.14,29.43,749.10299,743.9524074821
2024-07-20 16:00:00,311.949,69.03,0.02,28.639,71.48,30.34,748.63658,743.5973656344
2024-07-20 17:00:00,209.503,68.776,0.02,28.042,66.29,31.39,748.37067,743.8014275021201
2024-07-20 18:00:00,136.919,67.847,0.019,27.744,66.26,31.24,748.15106,743.482456136
2024-07-20 19:00:00,36.402,68.324,0.019,26.807,64.85,30.45,748.4271,743.42442383906
2024-07-20 20:00:00,0.0,68.418,0.018,26.123,67.95,30.03,748.65837,743.599840839
2024-07-20 21:00:00,0.0,69.013,0.018,25.778,69.03,29.83,748.7135,743.94197411968
2024-07-20 22:00:00,0.0,70.083,0.018,25.668,71.52,29.53,748.66977,743.66101589572
2024-07-20 23:00:00,0.0,71.103,0.019,25.52,85.18,27.73,748.61065,743.1189385877
2024-07-21 00:00:00,0.0,75.95,0.019,24.977,84.45,27.45,748.45622,742.9910905198
2024-07-21 01:00:00,0.0,71.711,0.018,25.501,82.04,27.12,748.66049,742.7638217338
2024-07-21 02:00:00,0.0,72.183,0.018,25.414,83.14,26.12,748.85189,742.278606626
2024-07-21 03:00:00,0.0,73.86,0.019,25.102,81.93,25.74,749.18693,742.0754898364
2024-07-21 04:00:00,0.0,77.13,0.019,24.804,82.59,25.43,749.52131,742.1479458256
2024-07-21 05:00:00,0.0,77.727,0.019,24.78,83.13,25.52,750.01434,742.31965751926
2024-07-21 06:00:00,11.122,78.618,0.019,24.742,82.51,25.87,750.40282,742.6717891264
2024-07-21 07:00:00,42.2,77.101,0.019,25.145,81.8,26.17,750.7467,743.0231931733999
2024-07-21 08:00:00,104.07,75.967,0.019,25.552,81.27,26.54,751.11594,743.34073942172
2024-07-21 09:00:00,190.04,73.847,0.019,25.883,76.14,27.99,751.22283,743.7582539333999
2024-07-21 10:00:00,335.717,71.856,0.019,27.517,74.95,28.93,751.24594,744.0723048928
2024-07-21 11:00:00,447.46,67.986,0.018,28.592,72.49,29.82,751.15361,744.3711295936
2024-07-21 12:00:00,492.83,65.583,0.018,29.707,67.38,31.4,750.95503,744.3682043518
2024-07-21 13:00:00,444.798,66.095,0.018,28.651,64.43,32.43,750.58475,743.97205160588
2024-07-21 14:00:00,443.431,64.62,0.018,29.62,66.69,32.09,750.40068,744.0951817838
2024-07-21 15:00:00,556.323,62.768,0.018,30.414,66.54,32.03,750.29843,744.0160877459
2024-07-21 16:00:00,429.205,61.958,0.018,29.616,65.46,31.88,750.252,743.955370227
2024-07-21 17:00:00,304.74,61.212,0.018,29.105,66.39,31.43,750.25364,743.87779131434
2024-07-21 18:00:00,182.988,63.645,0.019,28.006,69.69,30.72,750.42156,743.8892897648
2024-07-21 19:00:00,44.321,64.72,0.019,26.588,73.92,30.15,750.70774,744.0919940203
2024-07-21 20:00:00,0.0,65.88,0.018,25.249,77.72,29.55,750.98803,744.46336471774
2024-07-21 21:00:00,0.0,66.674,0.018,24.166,80.2,29.12,751.15273,744.82727229828
2024-07-21 22:00:00,0.0,67.872,0.018,24.017,85.32,28.27,751.25834,745.0826759099
2024-07-21 23:00:00,0.0,69.203,0.017,23.6,85.12,28.19,751.39868,745.1966253289401
2024-07-22 00:00:00,0.0,70.35,0.017,23.462,81.18,28.55,751.66954,745.1393055909
2024-07-22 01:00:00,0.0,70.012,0.019,24.783,79.43,28.6,751.84622,745.365486787
2024-07-22 02:00:00,0.0,69.962,0.019,24.698,77.22,28.69,751.62172,745.1394406020601
2024-07-22 03:00:00,0.0,70.764,0.019,24.651,74.06,28.68,751.0871,745.0634368195999
2024-07-22 04:00:00,0.0,70.41,0.019,24.61,71.94,28.64,750.78087,745.13106240952
2024-07-22 05:00:00,0.0,70.627,0.018,24.429,75.09,28.13,750.79222,745.1558819611
2024-07-22 06:00:00,18.073,70.427,0.018,24.498,76.97,27.83,750.79727,745.31917795912
2024-07-22 07:00:00,127.668,68.943,0.018,25.665,68.81,29.73,750.61844,745.443118204
2024-07-22 08:00:00,240.924,67.885,0.019,27.042,59.48,31.72,750.67312,745.4119156248
2024-07-22 09:00:00,352.945,66.026,0.019,28.157,60.23,31.73,750.74806,745.4707579887
